,GEOID,B03002e1,B03002m1,B03002e2,B03002m2,B03002e3,B03002m3,B03002e4,B03002m4,B03002e5,B03002m5,B03002e6,B03002m6,B03002e7,B03002m7,B03002e8,B03002m8,B03002e9,B03002m9,B03002e10,B03002m10,B03002e11,B03002m11,B03002e12,B03002m12,B03002e13,B03002m13,B03002e14,B03002m14,B03002e15,B03002m15,B03002e16,B03002m16,B03002e17,B03002m17,B03002e18,B03002m18,B03002e19,B03002m19,B03002e20,B03002m20,B03002e21,B03002m21,B03003e1,B03003m1,B03003e2,B03003m2,B03003e3,B03003m3,OBJECTID
10695,15000US060530141021,2008,309,1622,291,756,245,434,229,0,12,234,151,62,94,0,12,136,77,0,12,136,77,386,210,344,209,0,12,0,12,5,8,0,12,7,11,30,28,20,26,10,12,2008,309,1622,291,386,210,10698
10696,15000US060530141022,260,137,98,68,77,55,21,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,162,136,106,106,0,12,0,12,0,12,0,12,0,12,56,71,16,24,40,55,260,137,98,68,162,136,10699
10697,15000US060530141041,1874,262,1289,192,943,173,85,43,0,12,146,61,4,7,0,12,111,57,9,15,102,55,585,123,408,112,7,13,0,12,0,12,0,12,122,52,48,27,24,25,24,19,1874,262,1289,192,585,123,10700
10698,15000US060530141042,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10701
10699,15000US060530141043,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10702
10700,15000US060530141051,3035,346,2323,365,1711,336,164,111,0,12,230,111,0,12,0,12,218,121,14,22,204,119,712,143,400,132,0,12,37,62,0,12,0,12,110,93,165,101,97,95,68,64,3035,346,2323,365,712,143,10703
10701,15000US060530141071,2991,839,1415,338,884,249,113,119,0,12,329,252,0,12,0,12,89,86,0,12,89,86,1576,814,257,243,0,12,0,12,0,12,0,12,1288,917,31,36,16,27,15,23,2991,839,1415,338,1576,814,10704
10702,15000US060530141072,2293,425,1882,366,1364,320,45,64,92,101,36,50,18,29,0,12,327,243,0,12,327,243,411,225,332,227,32,54,12,18,24,39,0,12,0,12,11,17,0,12,11,17,2293,425,1882,366,411,225,10705
10703,15000US060530141073,2522,474,2186,418,1400,321,163,175,0,12,368,175,32,46,0,12,223,168,0,12,223,168,336,237,56,68,58,91,0,12,0,12,0,12,80,97,142,187,0,12,142,187,2522,474,2186,418,336,237,10706
10704,15000US060530142011,1265,268,941,206,507,153,39,36,35,45,156,71,13,25,0,12,191,133,0,12,191,133,324,214,242,207,17,24,0,12,7,11,0,12,58,65,0,12,0,12,0,12,1265,268,941,206,324,214,10707
10705,15000US060530142012,1379,239,1228,224,637,179,104,100,9,16,197,141,141,138,0,12,140,134,0,12,140,134,151,150,139,150,0,12,0,12,0,12,0,12,0,12,12,22,12,22,0,12,1379,239,1228,224,151,150,10708
10706,15000US060530142013,3167,455,1550,304,713,193,64,46,0,12,643,255,0,12,9,16,121,86,9,14,112,85,1617,457,609,288,0,12,30,46,14,24,0,12,725,529,239,169,30,35,209,163,3167,455,1550,304,1617,457,10709
10707,15000US060530142021,1310,353,1007,232,436,155,66,66,0,12,325,129,0,12,0,12,180,146,0,12,180,146,303,292,8,12,0,12,0,12,0,12,0,12,203,275,92,115,13,20,79,116,1310,353,1007,232,303,292,10710
10708,15000US060530142022,3083,362,2387,321,1142,234,198,124,9,15,523,175,222,223,0,12,293,121,0,12,293,121,696,223,410,211,0,12,0,12,11,17,0,12,149,175,126,106,107,104,19,28,3083,362,2387,321,696,223,10711
10709,15000US060530143011,2018,290,1586,241,847,160,65,72,8,17,525,181,15,35,0,12,126,104,0,12,126,104,432,191,161,102,13,21,28,47,0,12,0,12,48,61,182,164,58,77,124,149,2018,290,1586,241,432,191,10712
10710,15000US060530143012,1334,256,1113,194,632,144,80,64,0,12,328,159,10,17,8,15,55,62,0,12,55,62,221,176,216,176,0,12,0,12,0,12,0,12,5,11,0,12,0,12,0,12,1334,256,1113,194,221,176,10713
10711,15000US060530143021,1544,321,1290,328,867,307,65,71,0,12,215,129,55,88,0,12,88,80,0,12,88,80,254,186,152,165,0,12,0,12,11,20,0,12,58,86,33,37,16,27,17,26,1544,321,1290,328,254,186,10714
10712,15000US060530143022,2729,335,2073,311,1003,220,182,137,71,59,479,221,92,95,0,12,246,159,0,12,246,159,656,225,219,154,0,12,0,12,21,25,0,12,129,69,287,180,97,145,190,164,2729,335,2073,311,656,225,10715
10713,15000US060530145001,1195,379,229,172,229,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,966,345,813,334,0,12,0,12,0,12,0,12,153,208,0,12,0,12,0,12,1195,379,229,172,966,345,10716
10714,15000US060530145002,2104,354,1047,176,848,172,26,40,0,12,146,167,0,12,0,12,27,36,0,12,27,36,1057,309,616,271,0,12,35,54,22,42,0,12,251,126,133,108,97,92,36,58,2104,354,1047,176,1057,309,10717
10715,15000US060530145003,1231,244,941,205,697,202,41,50,3,6,175,106,0,12,0,12,25,25,0,12,25,25,290,158,206,143,0,12,0,12,0,12,0,12,53,80,31,36,0,12,31,36,1231,244,941,205,290,158,10718
10716,15000US060530146011,2511,908,146,102,142,103,0,12,0,12,0,12,0,12,0,12,4,8,0,12,4,8,2365,890,1560,888,0,12,9,13,0,12,0,12,796,379,0,12,0,12,0,12,2511,908,146,102,2365,890,10719
10717,15000US060530146012,1706,489,390,138,331,123,0,12,0,12,55,52,0,12,0,12,4,9,0,12,4,9,1316,534,527,253,0,12,39,61,18,25,0,12,708,457,24,33,6,10,18,24,1706,489,390,138,1316,534,10720
10718,15000US060530146013,1396,513,448,227,431,227,0,12,7,12,0,12,0,12,0,12,10,15,0,12,10,15,948,467,600,477,0,12,0,12,0,12,0,12,348,253,0,12,0,12,0,12,1396,513,448,227,948,467,10721
10719,15000US060530147001,604,206,403,178,361,177,0,12,0,12,14,22,0,12,0,12,28,30,0,12,28,30,201,166,171,160,0,12,0,12,0,12,0,12,30,35,0,12,0,12,0,12,604,206,403,178,201,166,10722
10720,15000US060530147002,1738,274,1191,277,806,217,23,27,0,12,197,122,32,42,0,12,133,144,0,12,133,144,547,340,487,341,0,12,0,12,19,32,0,12,0,12,41,41,0,12,41,41,1738,274,1191,277,547,340,10723
10721,15000US060530147003,1488,542,687,289,643,285,12,21,0,12,22,35,0,12,0,12,10,23,10,23,0,12,801,541,581,404,0,12,0,12,0,12,0,12,220,338,0,12,0,12,0,12,1488,542,687,289,801,541,10724
10722,15000US060530147004,3169,823,412,176,321,127,46,80,0,12,20,34,0,12,0,12,25,44,0,12,25,44,2757,832,1721,926,0,12,0,12,0,12,0,12,984,622,52,92,52,92,0,12,3169,823,412,176,2757,832,10725
10723,15000US060530148001,1316,319,455,105,412,102,0,12,3,4,24,24,0,12,16,24,0,12,0,12,0,12,861,301,830,300,0,12,0,12,0,12,0,12,31,38,0,12,0,12,0,12,1316,319,455,105,861,301,10726
10724,15000US060530148002,1238,317,24,30,21,29,0,12,0,12,0,12,0,12,0,12,3,4,0,12,3,4,1214,319,1023,296,0,12,0,12,0,12,0,12,191,147,0,12,0,12,0,12,1238,317,24,30,1214,319,10727
10725,15000US060530148003,3596,341,314,145,216,124,23,31,5,10,70,78,0,12,0,12,0,12,0,12,0,12,3282,317,2646,460,0,12,53,62,60,77,0,12,523,308,0,12,0,12,0,12,3596,341,314,145,3282,317,10728
10726,15000US060539800001,38,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,65,0,12,0,12,0,12,0,12,0,12,38,65,0,12,0,12,0,12,38,65,0,12,38,65,10729
10727,15000US060539900000,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10730
10728,15000US060552002011,1149,293,659,149,632,141,12,19,0,12,15,17,0,12,0,12,0,12,0,12,0,12,490,262,410,249,0,12,0,12,0,12,0,12,75,82,5,13,5,13,0,12,1149,293,659,149,490,262,10731
10729,15000US060552002012,1237,375,736,188,688,176,16,23,0,12,32,38,0,12,0,12,0,12,0,12,0,12,501,334,171,115,0,12,0,12,0,12,0,12,330,328,0,12,0,12,0,12,1237,375,736,188,501,334,10732
10730,15000US060552002013,978,290,514,122,514,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,464,240,418,239,0,12,0,12,0,12,0,12,46,50,0,12,0,12,0,12,978,290,514,122,464,240,10733
10731,15000US060552002021,596,128,499,129,459,126,12,21,0,12,16,27,0,12,0,12,12,18,0,12,12,18,97,52,74,41,0,12,0,12,0,12,0,12,23,35,0,12,0,12,0,12,596,128,499,129,97,52,10734
10732,15000US060552002022,649,162,363,127,285,113,20,27,0,12,38,45,0,12,0,12,20,20,0,12,20,20,286,118,156,103,0,12,0,12,0,12,7,12,91,71,32,47,32,47,0,12,649,162,363,127,286,118,10735
10733,15000US060552002023,1793,320,889,161,770,126,58,72,0,12,0,12,0,12,0,12,61,42,7,11,54,41,904,278,584,233,0,12,55,73,0,12,0,12,265,238,0,12,0,12,0,12,1793,320,889,161,904,278,10736
10734,15000US060552002031,1266,237,797,184,744,190,0,12,0,12,4,6,0,12,36,50,13,14,0,12,13,14,469,163,273,149,0,12,0,12,0,12,0,12,183,135,13,18,0,12,13,18,1266,237,797,184,469,163,10737
10735,15000US060552002032,1068,242,608,140,569,147,23,29,0,12,0,12,0,12,4,5,12,12,6,8,6,8,460,212,418,211,0,12,21,27,0,12,0,12,13,15,8,13,8,13,0,12,1068,242,608,140,460,212,10738
10736,15000US060552003011,1302,234,1025,231,946,217,0,12,0,12,47,46,0,12,0,12,32,43,0,12,32,43,277,158,159,131,0,12,0,12,0,12,0,12,79,66,39,53,28,42,11,19,1302,234,1025,231,277,158,10739
10737,15000US060552003012,1761,516,583,160,498,138,0,12,0,12,20,22,0,12,0,12,65,85,0,12,65,85,1178,525,722,420,8,14,0,12,0,12,10,15,431,375,7,12,0,12,7,12,1761,516,583,160,1178,525,10740
10738,15000US060552003013,2167,599,777,161,741,155,13,21,0,12,16,20,0,12,0,12,7,12,0,12,7,12,1390,573,716,507,0,12,23,35,0,12,0,12,633,321,18,29,18,29,0,12,2167,599,777,161,1390,573,10741
10739,15000US060552003021,1539,303,926,139,801,125,7,11,0,12,80,74,0,12,0,12,38,41,0,12,38,41,613,281,317,168,0,12,9,13,0,12,0,12,230,259,57,61,53,60,4,7,1539,303,926,139,613,281,10742
10740,15000US060552003022,1255,316,697,136,572,89,61,74,0,12,52,48,0,12,0,12,12,20,0,12,12,20,558,315,147,135,0,12,0,12,0,12,0,12,394,289,17,28,17,28,0,12,1255,316,697,136,558,315,10743
10741,15000US060552004001,1577,267,1190,232,1154,231,0,12,0,12,0,12,0,12,0,12,36,37,0,12,36,37,387,219,267,127,0,12,0,12,0,12,0,12,120,215,0,12,0,12,0,12,1577,267,1190,232,387,219,10744
10742,15000US060552004002,1265,201,1028,149,916,134,14,22,0,12,20,20,0,12,0,12,78,63,0,12,78,63,237,152,149,107,0,12,0,12,0,12,0,12,88,87,0,12,0,12,0,12,1265,201,1028,149,237,152,10745
10743,15000US060552004003,1362,350,964,248,859,228,0,12,0,12,57,47,0,12,0,12,48,42,0,12,48,42,398,346,178,155,0,12,0,12,0,12,0,12,218,282,2,5,2,5,0,12,1362,350,964,248,398,346,10746
10744,15000US060552005011,1712,426,652,280,590,261,43,73,0,12,9,14,0,12,0,12,10,15,0,12,10,15,1060,384,681,347,0,12,0,12,0,12,0,12,286,231,93,107,93,107,0,12,1712,426,652,280,1060,384,10747
10745,15000US060552005012,1515,518,618,286,574,281,7,10,0,12,0,12,0,12,37,49,0,12,0,12,0,12,897,427,599,389,0,12,0,12,0,12,0,12,285,190,13,19,13,19,0,12,1515,518,618,286,897,427,10748
10746,15000US060552005013,2067,493,1136,276,1038,239,0,12,88,112,0,12,0,12,0,12,10,17,0,12,10,17,931,424,409,289,0,12,19,31,0,12,0,12,487,323,16,26,16,26,0,12,2067,493,1136,276,931,424,10749
10747,15000US060552005031,1100,203,726,77,700,72,0,12,8,13,18,27,0,12,0,12,0,12,0,12,0,12,374,176,194,135,0,12,19,23,0,12,0,12,161,147,0,12,0,12,0,12,1100,203,726,77,374,176,10750
10748,15000US060552005032,623,181,182,122,153,120,13,29,0,12,6,8,0,12,0,12,10,15,0,12,10,15,441,200,331,224,0,12,0,12,0,12,0,12,109,90,1,2,1,2,0,12,623,181,182,122,441,200,10751
10749,15000US060552005041,1628,509,769,295,477,182,37,61,14,27,190,220,0,12,0,12,51,66,0,12,51,66,859,472,787,455,0,12,0,12,0,12,0,12,72,118,0,12,0,12,0,12,1628,509,769,295,859,472,10752
10750,15000US060552005042,3885,603,2172,517,2043,528,7,12,0,12,83,76,0,12,0,12,39,41,0,12,39,41,1713,669,681,431,0,12,240,348,49,77,0,12,740,527,3,7,3,7,0,12,3885,603,2172,517,1713,669,10753
10751,15000US060552005043,888,328,583,248,583,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,305,233,305,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,888,328,583,248,305,233,10754
10752,15000US060552005051,1865,407,716,159,508,129,0,12,0,12,197,138,0,12,0,12,11,13,0,12,11,13,1149,453,562,459,0,12,0,12,0,12,0,12,587,339,0,12,0,12,0,12,1865,407,716,159,1149,453,10755
10753,15000US060552005052,1129,252,803,154,718,151,18,20,0,12,36,46,0,12,4,7,27,24,2,4,25,24,326,200,303,201,0,12,9,13,5,7,0,12,9,15,0,12,0,12,0,12,1129,252,803,154,326,200,10756
10754,15000US060552006011,1585,313,943,212,741,191,0,12,0,12,39,56,0,12,0,12,163,106,0,12,163,106,642,282,328,221,0,12,0,12,0,12,0,12,314,266,0,12,0,12,0,12,1585,313,943,212,642,282,10757
10755,15000US060552006012,1348,282,844,215,813,225,0,12,0,12,22,29,0,12,9,14,0,12,0,12,0,12,504,241,152,114,0,12,0,12,0,12,0,12,352,242,0,12,0,12,0,12,1348,282,844,215,504,241,10758
10756,15000US060552006013,1262,300,750,219,669,201,0,12,0,12,57,92,0,12,13,19,11,16,0,12,11,16,512,269,277,208,0,12,0,12,0,12,0,12,235,179,0,12,0,12,0,12,1262,300,750,219,512,269,10759
10757,15000US060552006014,1054,261,664,170,592,168,0,12,0,12,72,62,0,12,0,12,0,12,0,12,0,12,390,258,252,240,0,12,0,12,0,12,0,12,119,124,19,29,19,29,0,12,1054,261,664,170,390,258,10760
10758,15000US060552006021,2286,295,1566,246,1423,258,0,12,0,12,143,86,0,12,0,12,0,12,0,12,0,12,720,264,328,165,0,12,0,12,0,12,0,12,240,187,152,190,139,188,13,19,2286,295,1566,246,720,264,10761
10759,15000US060552006022,1124,268,757,176,682,161,16,20,0,12,36,55,0,12,0,12,23,34,0,12,23,34,367,225,145,119,26,39,0,12,0,12,0,12,195,231,1,2,1,2,0,12,1124,268,757,176,367,225,10762
10760,15000US060552006023,805,224,692,167,664,170,0,12,0,12,19,21,0,12,0,12,9,15,0,12,9,15,113,144,82,137,0,12,0,12,0,12,0,12,19,30,12,21,12,21,0,12,805,224,692,167,113,144,10763
10761,15000US060552007031,2164,212,1965,250,1913,257,0,12,0,12,45,59,0,12,0,12,7,11,0,12,7,11,199,149,190,147,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,2164,212,1965,250,199,149,10764
10762,15000US060552007032,570,122,554,123,525,120,1,2,7,11,11,17,0,12,0,12,10,15,0,12,10,15,16,18,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,570,122,554,123,16,18,10765
10763,15000US060552007041,1643,399,1218,213,1138,213,13,16,9,14,53,48,0,12,0,12,5,9,0,12,5,9,425,329,352,324,0,12,0,12,0,12,0,12,26,27,47,73,47,73,0,12,1643,399,1218,213,425,329,10766
10764,15000US060552007042,1862,336,1022,244,936,249,0,12,0,12,0,12,0,12,0,12,86,79,52,69,34,39,840,313,470,296,0,12,0,12,0,12,0,12,303,241,67,60,46,49,21,31,1862,336,1022,244,840,313,10767
10765,15000US060552007043,1710,349,513,199,431,182,0,12,0,12,15,21,48,81,0,12,19,28,0,12,19,28,1197,382,322,198,0,12,6,11,0,12,0,12,838,402,31,51,31,51,0,12,1710,349,513,199,1197,382,10768
10766,15000US060552007051,1675,250,1186,145,1126,142,0,12,5,10,32,26,0,12,0,12,23,27,0,12,23,27,489,238,312,161,0,12,0,12,0,12,0,12,177,215,0,12,0,12,0,12,1675,250,1186,145,489,238,10769
10767,15000US060552007052,1163,239,515,133,382,112,24,27,0,12,21,19,0,12,29,33,59,53,0,12,59,53,648,240,370,163,0,12,15,24,0,12,0,12,205,176,58,73,15,27,43,68,1163,239,515,133,648,240,10770
10768,15000US060552007061,1174,224,954,220,779,183,0,12,0,12,159,147,0,12,0,12,16,22,0,12,16,22,220,124,177,100,0,12,12,20,0,12,0,12,28,49,3,6,3,6,0,12,1174,224,954,220,220,124,10771
10769,15000US060552007062,1360,232,926,175,848,165,0,12,78,113,0,12,0,12,0,12,0,12,0,12,0,12,434,195,229,180,0,12,0,12,0,12,0,12,205,145,0,12,0,12,0,12,1360,232,926,175,434,195,10772
10770,15000US060552007063,800,177,568,156,494,121,0,12,0,12,64,68,0,12,0,12,10,15,0,12,10,15,232,157,56,76,0,12,0,12,0,12,0,12,176,153,0,12,0,12,0,12,800,177,568,156,232,157,10773
10771,15000US060552007071,1810,285,1343,228,1221,209,18,24,0,12,49,51,0,12,0,12,55,64,0,12,55,64,467,181,155,113,0,12,49,79,0,12,0,12,263,137,0,12,0,12,0,12,1810,285,1343,228,467,181,10774
10772,15000US060552007072,1261,268,961,208,911,206,8,12,0,12,2,4,0,12,0,12,40,68,0,12,40,68,300,225,262,215,0,12,0,12,0,12,0,12,38,59,0,12,0,12,0,12,1261,268,961,208,300,225,10775
10773,15000US060552008021,758,271,647,250,624,254,0,12,18,28,5,9,0,12,0,12,0,12,0,12,0,12,111,111,35,40,6,13,0,12,0,12,0,12,66,82,4,10,3,9,1,2,758,271,647,250,111,111,10776
10774,15000US060552008022,1220,424,1214,425,1057,422,0,12,34,59,75,93,0,12,0,12,48,63,0,12,48,63,6,14,0,12,0,12,0,12,0,12,0,12,6,14,0,12,0,12,0,12,1220,424,1214,425,6,14,10777
10775,15000US060552008023,3443,389,2224,492,1957,487,34,43,0,12,61,59,53,71,0,12,119,103,0,12,119,103,1219,248,684,437,0,12,233,312,0,12,0,12,99,138,203,306,0,12,203,306,3443,389,2224,492,1219,248,10778
10776,15000US060552008031,1001,221,553,103,537,106,16,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,448,202,209,131,0,12,0,12,0,12,0,12,222,141,17,24,17,24,0,12,1001,221,553,103,448,202,10779
10777,15000US060552008032,1091,133,1024,133,1018,132,0,12,0,12,0,12,0,12,0,12,6,8,0,12,6,8,67,46,67,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1091,133,1024,133,67,46,10780
10778,15000US060552008041,1460,423,567,143,502,118,37,41,0,12,0,12,0,12,0,12,28,43,0,12,28,43,893,416,413,181,0,12,0,12,0,12,0,12,399,354,81,82,66,71,15,22,1460,423,567,143,893,416,10781
10779,15000US060552008042,1827,456,529,155,430,138,0,12,0,12,0,12,0,12,76,117,23,31,0,12,23,31,1298,444,685,355,0,12,0,12,0,12,0,12,563,271,50,61,36,57,14,23,1827,456,529,155,1298,444,10782
10780,15000US060552008043,1045,480,261,101,261,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,784,479,315,266,0,12,0,12,0,12,0,12,469,406,0,12,0,12,0,12,1045,480,261,101,784,479,10783
10781,15000US060552008044,1672,468,381,148,270,102,16,25,0,12,0,12,0,12,94,118,1,3,0,12,1,3,1291,447,580,355,0,12,0,12,0,12,0,12,670,343,41,61,1,3,40,61,1672,468,381,148,1291,447,10784
10782,15000US060552009001,767,327,658,282,408,175,156,105,0,12,52,34,23,31,0,12,19,44,0,12,19,44,109,75,32,48,0,12,0,12,0,12,0,12,56,49,21,27,0,12,21,27,767,327,658,282,109,75,10785
10783,15000US060552010031,931,257,751,222,729,222,0,12,0,12,22,24,0,12,0,12,0,12,0,12,0,12,180,139,18,27,0,12,0,12,0,12,0,12,162,136,0,12,0,12,0,12,931,257,751,222,180,139,10786
10784,15000US060552010032,4174,345,3228,411,529,188,430,235,0,12,2118,379,0,12,56,60,95,77,18,27,77,72,946,401,354,244,0,12,0,12,17,25,0,12,552,352,23,37,23,37,0,12,4174,345,3228,411,946,401,10787
10785,15000US060552010041,3190,376,2281,306,746,142,198,117,0,12,1120,245,9,19,0,12,208,144,47,61,161,130,909,270,556,229,0,12,0,12,37,57,0,12,207,197,109,112,63,76,46,74,3190,376,2281,306,909,270,10788
10786,15000US060552010042,3293,455,2506,338,629,155,433,135,0,12,1314,299,0,12,0,12,130,92,0,12,130,92,787,269,451,226,15,19,0,12,74,74,0,12,181,115,66,81,16,25,50,78,3293,455,2506,338,787,269,10789
10787,15000US060552010051,1029,282,861,235,311,110,24,27,0,12,431,154,0,12,0,12,95,63,0,12,95,63,168,119,58,62,0,12,0,12,3,6,0,12,48,57,59,86,6,9,53,85,1029,282,861,235,168,119,10790
10788,15000US060552010052,1226,244,865,207,527,128,17,15,0,12,246,181,0,12,0,12,75,69,0,12,75,69,361,155,241,163,0,12,0,12,0,12,0,12,116,77,4,7,0,12,4,7,1226,244,865,207,361,155,10791
10789,15000US060552010061,1945,274,1231,250,738,172,130,80,8,14,300,161,24,30,0,12,31,28,0,12,31,28,714,210,514,185,0,12,0,12,0,12,0,12,200,165,0,12,0,12,0,12,1945,274,1231,250,714,210,10792
10790,15000US060552010062,1281,227,946,173,397,132,58,60,23,30,392,126,0,12,0,12,76,46,0,12,76,46,335,187,182,120,0,12,0,12,4,7,0,12,149,144,0,12,0,12,0,12,1281,227,946,173,335,187,10793
10791,15000US060552010071,2585,331,1870,310,782,251,159,200,72,65,809,222,0,12,0,12,48,54,35,53,13,20,715,277,489,230,0,12,0,12,0,12,0,12,102,90,124,118,74,87,50,77,2585,331,1870,310,715,277,10794
10792,15000US060552010072,1824,340,1232,270,382,122,148,118,0,12,422,176,47,50,30,48,203,118,5,10,198,116,592,258,369,267,0,12,7,11,0,12,0,12,167,136,49,54,49,54,0,12,1824,340,1232,270,592,258,10795
10793,15000US060552011011,1385,122,1176,146,1071,146,0,12,7,11,83,68,0,12,0,12,15,22,0,12,15,22,209,137,121,78,0,12,0,12,0,12,0,12,88,120,0,12,0,12,0,12,1385,122,1176,146,209,137,10796
10794,15000US060552011012,841,132,791,138,707,137,21,34,0,12,30,22,0,12,7,10,26,36,0,12,26,36,50,61,40,47,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,841,132,791,138,50,61,10797
10795,15000US060552011021,1203,199,1099,191,1043,184,0,12,0,12,44,40,0,12,0,12,12,13,0,12,12,13,104,44,89,46,0,12,0,12,0,12,0,12,15,19,0,12,0,12,0,12,1203,199,1099,191,104,44,10798
10796,15000US060552011022,646,163,600,156,591,156,0,12,0,12,3,5,0,12,6,9,0,12,0,12,0,12,46,36,46,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,646,163,600,156,46,36,10799
10797,15000US060552012001,661,274,413,119,342,102,0,12,0,12,71,80,0,12,0,12,0,12,0,12,0,12,248,266,216,260,0,12,0,12,0,12,0,12,32,51,0,12,0,12,0,12,661,274,413,119,248,266,10800
10798,15000US060552012002,860,171,729,134,700,132,0,12,0,12,21,28,0,12,0,12,8,13,0,12,8,13,131,100,45,58,0,12,0,12,0,12,0,12,60,72,26,45,26,45,0,12,860,171,729,134,131,100,10801
10799,15000US060552012003,1873,314,1137,173,1083,182,0,12,0,12,43,46,0,12,0,12,11,17,0,12,11,17,736,254,646,259,0,12,0,12,0,12,0,12,90,76,0,12,0,12,0,12,1873,314,1137,173,736,254,10802
10800,15000US060552012004,1440,284,959,166,738,192,0,12,0,12,172,165,0,12,0,12,49,33,0,12,49,33,481,222,467,217,0,12,0,12,0,12,0,12,14,24,0,12,0,12,0,12,1440,284,959,166,481,222,10803
10801,15000US060552013001,1289,191,1091,195,1025,198,31,26,0,12,19,18,0,12,0,12,16,21,0,12,16,21,198,137,87,62,0,12,0,12,0,12,0,12,111,124,0,12,0,12,0,12,1289,191,1091,195,198,137,10804
10802,15000US060552013002,1107,166,1004,170,935,167,0,12,0,12,40,27,0,12,0,12,29,34,0,12,29,34,103,59,71,46,0,12,0,12,0,12,0,12,0,12,32,35,0,12,32,35,1107,166,1004,170,103,59,10805
10803,15000US060552013003,595,206,559,176,481,188,40,37,0,12,38,56,0,12,0,12,0,12,0,12,0,12,36,69,4,10,0,12,0,12,0,12,0,12,32,68,0,12,0,12,0,12,595,206,559,176,36,69,10806
10804,15000US060552014011,1233,276,1176,280,1044,253,0,12,0,12,19,27,0,12,0,12,113,98,0,12,113,98,57,41,24,33,0,12,0,12,0,12,0,12,21,35,12,27,12,27,0,12,1233,276,1176,280,57,41,10807
10805,15000US060552014012,1186,249,1159,248,1040,280,83,101,0,12,0,12,0,12,0,12,36,45,0,12,36,45,27,28,27,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1186,249,1159,248,27,28,10808
10806,15000US060552014013,759,159,684,141,684,141,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,75,81,63,64,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,759,159,684,141,75,81,10809
10807,15000US060552014021,769,144,719,142,698,138,0,12,0,12,21,30,0,12,0,12,0,12,0,12,0,12,50,48,4,8,0,12,0,12,0,12,0,12,35,53,11,18,0,12,11,18,769,144,719,142,50,48,10810
10808,15000US060552014022,891,236,881,236,825,234,0,12,0,12,24,27,0,12,0,12,32,39,0,12,32,39,10,15,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,891,236,881,236,10,15,10811
10809,15000US060552014023,1437,261,1221,221,1122,207,2,4,0,12,0,12,0,12,20,26,77,85,0,12,77,85,216,201,29,40,0,12,0,12,0,12,0,12,186,195,1,2,0,12,1,2,1437,261,1221,221,216,201,10812
10810,15000US060552014031,394,88,303,71,262,77,0,12,0,12,9,10,0,12,0,12,32,33,0,12,32,33,91,51,82,50,0,12,7,10,0,12,0,12,2,7,0,12,0,12,0,12,394,88,303,71,91,51,10813
10811,15000US060552014032,232,72,208,62,194,67,0,12,0,12,14,23,0,12,0,12,0,12,0,12,0,12,24,35,0,12,0,12,0,12,0,12,0,12,24,35,0,12,0,12,0,12,232,72,208,62,24,35,10814
10812,15000US060552015001,1230,227,897,139,847,129,0,12,0,12,46,28,0,12,0,12,4,8,0,12,4,8,333,219,108,119,6,13,0,12,0,12,0,12,216,186,3,6,3,6,0,12,1230,227,897,139,333,219,10815
10813,15000US060552015002,868,226,485,111,457,110,0,12,0,12,11,13,0,12,17,26,0,12,0,12,0,12,383,188,278,148,0,12,0,12,0,12,0,12,105,140,0,12,0,12,0,12,868,226,485,111,383,188,10816
10814,15000US060552016011,1086,175,806,160,704,156,0,12,0,12,59,62,9,13,0,12,34,35,0,12,34,35,280,158,193,141,0,12,0,12,0,12,0,12,87,93,0,12,0,12,0,12,1086,175,806,160,280,158,10817
10815,15000US060552016012,1429,217,721,157,691,156,0,12,0,12,8,12,0,12,0,12,22,27,0,12,22,27,708,226,420,212,0,12,0,12,0,12,0,12,288,203,0,12,0,12,0,12,1429,217,721,157,708,226,10818
